Team,Player,Allstars,College,Play_Yrs,Games,Year,Pick,Player_ID,Season_ID,Conference,League_ID,Games_Played,Minutes,Points,O_Rebounds,D_Rebounds,Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Attempted,FG_Made,FT_Attempted,FT_Made,Three_Attempted,Three_Made
ATL,Pete Gayeska,False,University of Massachusetts Amherst,0,0,1969,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Roger Walaszak,False,Columbia University,0,0,1969,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Jim Smith,False,Northern Illinois University,0,0,1969,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Jim Smith,False,Kentucky Wesleyan College,0,0,1971,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Jim Smith,False,Ohio State University,2,76,1981,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Larry Lewis,False,Saint Francis University,0,0,1969,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Gary Major,False,Duquesne University,0,0,1969,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Rich Abrahamson,False,University of Oregon,0,0,1969,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Willie Brown,False,Middle Tennessee State University,0,0,1969,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Al Cueto,False,University of Tulsa,0,0,1969,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Bill English,False,Winston-Salem State University,0,0,1969,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Al Smith,False,Bradley University,0,0,1969,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Al Smith,False,Bradley University,0,0,1971,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Al Smith,False,Jackson State University,0,0,1977,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Lee Sims,False,Ashland University,0,0,1969,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFW,Dick Chapman,False,San Francisco State University,0,0,1969,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIN,Bill Bowes,False,Elon University,0,0,1969,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Jim Picka,False,High Point University,0,0,1969,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Dick Stewart,False,Rutgers University,0,0,1969,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Frank McLaughlin,False,Fordham University,0,0,1969,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Phil Argento,False,University of Kentucky,0,0,1969,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Bill Justus,False,University of Tennessee,0,0,1969,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Frank Bartleson,False,Tennessee Technological University,0,0,1969,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Fred Lind,False,Duke University,0,0,1969,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Bob Presley,False,University of California,0,0,1969,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Jim Connolly,False,Bowling Green State University,0,0,1969,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Rusty Clark,False,University of North Carolina,0,0,1969,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Larry Bergh,False,Weber State University,0,0,1969,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Justus Thigpen,False,Weber State University,2,19,1969,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFW,Rich Holmberg,False,Saint Mary's College of California,0,0,1969,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIN,Jim Supple,False,Georgetown University,0,0,1969,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Larry Frinston,False,Kenyon College,0,0,1969,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Loran Bracci,False,"California State University, Northridge",0,0,1969,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Marvin Lewis,False,"Long Island University, Southampton Campus",0,0,1969,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Ron Peret,False,Texas A&M University,0,0,1969,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Bruce Sloan,False,University of Kansas,0,0,1969,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Gerald McKee,False,Ohio University,0,0,1969,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Bob Miller,False,University of Toledo,0,0,1969,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Bob Miller,False,University of Cincinnati,1,2,1978,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Jack Lutz,False,Carthage College,0,0,1969,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Harry Hall,False,University of Wyoming,0,0,1969,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Raul Duarte,False,South Dakota State University,0,0,1969,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFW,Joe Callahan,False,San Francisco State University,0,0,1969,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Rod Forbes,False,Boston State University,0,0,1969,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Dave Jones,False,University of La Verne,0,0,1969,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Bill O'Rourke,False,St. John Fisher College,0,0,1969,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Jack Gillespie,False,Montana State University,0,0,1969,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Fatty Taylor,False,La Salle University,1,79,1969,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Bob Washington,False,University of Tulsa,0,0,1969,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Andy White,False,University of Texas at El Paso,0,0,1969,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Lee Osgood,False,Northeastern University,0,0,1969,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Rick Kirkland,False,Norfolk State University,0,0,1969,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Joe McBride,False,Augusta State University,0,0,1969,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIN,Ted Johnson,False,Baldwin-Wallace College,0,0,1969,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Billy Evans,False,Boston College,0,0,1969,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Dick Barton,False,"University of California, Riverside",0,0,1969,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,James Wyatt,False,Northwestern State University,0,0,1969,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Mallory Chestnutt,False,Tuskegee University,0,0,1969,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Bill Thompson,False,Shepherd College,0,0,1969,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Marv Schmitt,False,Western New Mexico University,0,0,1969,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Laymon Stewart,False,Lakeland College,0,0,1969,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Jerry Conley,False,Morehead State University,0,0,1969,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Bill Boight,False,Southern Methodist University,0,0,1969,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Mike Heckman,False,"University of California, Irvine",0,0,1969,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Mike Dahl,False,Oglethorpe University,0,0,1969,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Rich Travis,False,Oklahoma City University,0,0,1969,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Mack Calvin,True,University of Southern California,4,222,1969,187,calvima01,1970,East,ABA,1,20,8,1,3,4,4,0,0,0,2,7,2,7,3,2,1
LAL,Mack Calvin,True,University of Southern California,4,222,1969,187,calvima01,1971,East,ABA,1,14,10,0,2,2,4,0,0,2,4,7,4,2,2,0,0
LAL,Mack Calvin,True,University of Southern California,4,222,1969,187,calvima01,1972,East,ABA,1,23,13,2,0,2,8,1,0,4,5,8,3,7,7,0,0
LAL,Mack Calvin,True,University of Southern California,4,222,1969,187,calvima01,1973,East,ABA,1,27,8,0,2,2,11,1,0,3,3,10,3,3,2,0,0
LAL,Mack Calvin,True,University of Southern California,4,222,1969,187,calvima01,1974,West,ABA,1,28,17,1,2,3,7,1,0,4,2,16,4,10,9,1,0
BAL,Perry Johnson,False,Robert Morris University (PA),0,0,1969,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Bob Beamon,False,University of Texas at El Paso,0,0,1969,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Stan Wlodarszek,False,La Salle University,0,0,1969,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Ernie Powell,False,University of Southern California,0,0,1969,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Jerry Nickens,False,Tougaloo College,0,0,1969,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Norm Carmichael,False,University of Virginia,0,0,1969,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Jodie Harrison,False,University of Illinois at Urbana-Champaign,0,0,1969,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Wayne Huckel,False,Davidson College,0,0,1969,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Bill Voigt,False,Southern Methodist University,0,0,1969,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Danny Cornett,False,Morehead State University,0,0,1969,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Dick Groves,False,San Jose State University,0,0,1969,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Buddy Cornelius,False,Jacksonville State University,0,0,1969,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Phil Harris,False,Texas A&M University,0,0,1969,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Howie Dickerman,False,Central Connecticut State University,0,0,1969,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Lynn Phillips,False,Southern Methodist University,0,0,1969,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Steve Honeycutt,False,Kansas State University,0,0,1969,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Steve Howell,False,Ohio State University,0,0,1969,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,John Tolmie,False,United States Naval Academy,0,0,1969,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Tom Haggart,False,Brandeis University,0,0,1969,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Al Nuness,False,University of Minnesota,0,0,1969,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Ken Hall,False,Westminster College of Pennsylvania,0,0,1969,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Joe Pridgen,False,North Carolina Central University,0,0,1969,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Cliff Parsons,False,United States Air Force Academy,0,0,1969,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Chip Case,False,University of Virginia,0,0,1969,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUF,Chip Case,False,University of Virginia,0,0,1970,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Solomon Davis,False,Kentucky State University,0,0,1969,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Blaine Royer,False,Illinois State University,0,0,1969,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Grady O'Malley,False,Manhattan College,1,24,1969,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Brian Heaney,False,Acadia University,1,14,1969,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Jim Plump,False,Northern Arizona University,0,0,1969,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Carl Rodwell,False,"University of California, Riverside",0,0,1969,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Stan McKain,False,Southern University and A&M College,0,0,1969,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1978,East,NBA,1,31,10,0,0,4,4,0,0,0,0,10,5,0,0,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1977,West,NBA,1,4,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1976,West,NBA,1,20,17,0,0,10,4,0,0,0,0,8,7,3,3,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1974,West,NBA,1,12,2,0,0,7,2,0,0,0,0,4,1,0,0,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1973,West,NBA,1,26,24,0,0,10,2,0,0,0,0,15,11,2,2,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1972,West,NBA,1,12,10,0,0,6,0,0,0,0,0,9,5,0,0,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1971,West,NBA,1,5,2,0,0,3,0,0,0,0,0,2,0,3,2,0,0
DET,Bob Lanier,True,St. Bonaventure University,14,959,1970,1,laniebo01,1981,East,NBA,1,11,8,2,1,3,0,2,1,1,3,7,3,2,2,0,0
SDR,Rudy Tomjanovich,True,University of Michigan,11,768,1970,2,tomjaru01,1978,East,NBA,1,24,12,0,0,6,1,0,0,0,0,13,6,0,0,0,0
SDR,Rudy Tomjanovich,True,University of Michigan,11,768,1970,2,tomjaru01,1976,East,NBA,1,22,6,0,0,10,1,0,0,0,0,9,3,0,0,0,0
SDR,Rudy Tomjanovich,True,University of Michigan,11,768,1970,2,tomjaru01,1975,East,NBA,1,12,2,0,0,3,0,0,0,0,0,2,1,0,0,0,0
SDR,Rudy Tomjanovich,True,University of Michigan,11,768,1970,2,tomjaru01,1974,East,NBA,1,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
SDR,Rudy Tomjanovich,True,University of Michigan,11,768,1970,2,tomjaru01,1973,East,NBA,1,17,4,0,0,5,0,0,0,0,0,5,2,0,0,0,0
ATL,Pete Maravich,True,Louisiana State University,10,658,1970,3,maravpe02,1973,East,NBA,1,22,15,0,0,3,4,0,0,0,0,15,4,9,7,0,0
ATL,Pete Maravich,True,Louisiana State University,10,658,1970,3,maravpe02,1972,East,NBA,1,22,8,0,0,3,5,0,0,0,0,8,4,0,0,0,0
ATL,Pete Maravich,True,Louisiana State University,10,658,1970,3,maravpe02,1978,East,NBA,1,14,10,0,0,2,2,0,0,0,0,8,5,0,0,0,0
ATL,Pete Maravich,True,Louisiana State University,10,658,1970,3,maravpe02,1977,East,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Pete Maravich,True,Louisiana State University,10,658,1970,3,maravpe02,1976,East,NBA,1,21,10,0,0,0,4,0,0,0,0,13,5,0,0,0,0
BOS,Dave Cowens,True,Florida State University,11,766,1970,4,cowenda01,1977,East,NBA,1,28,14,0,0,14,5,0,0,0,0,9,7,0,0,0,0
BOS,Dave Cowens,True,Florida State University,11,766,1970,4,cowenda01,1976,East,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Dave Cowens,True,Florida State University,11,766,1970,4,cowenda01,1975,East,NBA,1,23,16,0,0,16,1,0,0,0,0,13,6,5,4,0,0
BOS,Dave Cowens,True,Florida State University,11,766,1970,4,cowenda01,1974,East,NBA,1,15,6,0,0,6,3,0,0,0,0,7,3,0,0,0,0
BOS,Dave Cowens,True,Florida State University,11,766,1970,4,cowenda01,1973,East,NBA,1,26,11,0,0,12,1,0,0,0,0,10,5,3,1,0,0
BOS,Dave Cowens,True,Florida State University,11,766,1970,4,cowenda01,1972,East,NBA,1,30,15,0,0,13,1,0,0,0,0,15,7,1,1,0,0
BOS,Dave Cowens,True,Florida State University,11,766,1970,4,cowenda01,1971,East,NBA,1,32,14,0,0,20,1,0,0,0,0,12,5,5,4,0,0
CIN,Sam Lacey,True,New Mexico State University,13,1002,1970,5,laceysa01,1974,West,NBA,1,17,6,0,0,7,1,0,0,0,0,6,2,2,2,0,0
SEA,Jim Ard,False,University of Cincinnati,4,218,1970,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,John Johnson,True,University of Iowa,12,869,1970,7,johnsjo01,1971,East,NBA,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
CLE,John Johnson,True,University of Iowa,12,869,1970,7,johnsjo01,1970,East,NBA,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIL,John Johnson,True,University of Denver,0,0,1974,90,johnsjo01,1971,East,NBA,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
MIL,John Johnson,True,University of Denver,0,0,1974,90,johnsjo01,1970,East,NBA,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DEN,John Johnson,True,Creighton University,0,0,1979,144,johnsjo01,1971,East,NBA,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
DEN,John Johnson,True,Creighton University,0,0,1979,144,johnsjo01,1970,East,NBA,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BOS,John Johnson,True,University of Michigan,0,0,1981,69,johnsjo01,1971,East,NBA,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
BOS,John Johnson,True,University of Michigan,0,0,1981,69,johnsjo01,1970,East,NBA,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
POR,Geoff Petrie,True,Princeton University,6,446,1970,8,petrige01,1973,West,NBA,1,26,8,0,0,2,4,0,0,0,0,11,3,2,2,0,0
POR,Geoff Petrie,True,Princeton University,6,446,1970,8,petrige01,1970,West,NBA,1,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
BAL,George Johnson,False,Stephen F. Austin State University,3,69,1970,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,George Johnson,False,Dillard University,13,904,1970,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,George Johnson,False,St. John's University,8,464,1978,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Greg Howard,False,University of New Mexico,2,92,1970,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Jimmy Collins,False,New Mexico State University,2,74,1970,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Al Henry,False,University of Wisconsin,2,49,1970,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Jim McMillian,False,Columbia University,9,631,1970,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,John Vallely,False,"University of California, Los Angeles",2,100,1970,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUF,John Hummer,False,Princeton University,6,327,1970,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Gary Freeman,False,Oregon State University,1,52,1970,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Mike Price,False,University of Illinois at Urbana-Champaign,2,119,1970,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Calvin Murphy,True,Niagara University,13,1002,1970,18,murphca01,1978,East,NBA,1,15,6,0,0,1,5,0,0,0,0,5,3,0,0,0,0
CIN,Tiny Archibald,False,University of Texas at El Paso,13,876,1970,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Rex Morgan,False,Jacksonville University,2,62,1970,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIN,Doug Cook,False,Davidson College,0,0,1970,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Pete Cross,False,University of San Francisco,3,182,1970,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUF,Cornell Warner,False,Jackson State University,7,445,1970,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Walt Gilmore,False,Fort Valley State University,1,27,1970,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Dave Sorenson,False,Ohio State University,3,213,1970,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Fred Taylor,False,University of Texas-Pan American,2,88,1970,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Paul Ruffner,False,Brigham Young University,3,52,1970,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Joe DePre,False,St. John's University,0,0,1970,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Earnie Killum,False,Stetson University,1,4,1970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Dan Hester,False,Louisiana State University,0,0,1970,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Ken Warzynski,False,DePaul University,0,0,1970,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Bill Zopf,False,Duquesne University,1,53,1970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Howie Wright,False,Austin Peay State University,0,0,1970,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Curtis Perry,False,Missouri State University,8,480,1970,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFW,Earle Higgins,False,Eastern Michigan University,0,0,1970,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Bob St. Pierre,False,Hanover College,0,0,1970,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Willie Williams,False,Florida State University,1,25,1970,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIN,Greg Hyder,False,Eastern New Mexico University,1,77,1970,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Gar Heard,False,University of Oklahoma,11,787,1970,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Surry Oliver,False,Stephen F. Austin State University,0,0,1970,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Bill Cain,False,Iowa State University,0,0,1970,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Greg McDivitt,False,Ohio University,0,0,1970,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Lou Herndon,False,Jackson State University,0,0,1970,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Dennis Awtrey,False,Santa Clara University,12,733,1970,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Jim Hayes,False,Boston University,0,0,1970,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Vann Williford,False,North Carolina State University,0,0,1970,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Seaburn Hill,False,Arizona State University,0,0,1970,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Marv Winkler,False,University of Louisiana at Lafayette,1,3,1970,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR,Jody Finney,False,Ohio State University,0,0,1970,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFW,Ralph Ogden,False,Santa Clara University,1,32,1970,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,Bill Stricker,False,University of the Pacific,1,1,1970,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Jon McKinney,False,Norfolk State University,0,0,1970,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
